compartment	filename	level	annotators	publisher	publication_date	author	title	trump_count	clinton_count	credit	wire
train	west-journal_2015-12-12_boom-trump-just-fired-a-word-mis	17	4b22	west-journal	2015-12-12	None	BOOM: Trump Just Fired A 5-Word Missile Directly At Hillary She WON’T Want Anyone To See	12	8	h/t: Mediaite	NA
train	west-journal_2015-12-16_after-isis-death-order-on-down-s	13	6b86	west-journal	2015-12-16	None	After ISIS’ Death Order On Down Syndrome Babies, Sarah Palin Unleashed 4 Words On Them	1	0	h/t: Breitbart	NA
train	west-journal_2015-12-16_right-after-the-debate-trump-lau	6	5fec	west-journal	2015-12-16	None	Right After The Debate, Trump Launched A 6-Word Missile That Buried Jeb Even More	8	0	None	NA
train	west-journal_2015-12-19_dinesh-d-souza-just-made-huge-pr	10	4b22	west-journal	2015-12-19	None	Dinesh D’Souza Just Made HUGE Prediction About 2016 Presidency – It’s The LAST Thing Some Will Want To hear	0	1	None	NA
train	west-journal_2015-12-21_obama-just-pulled-out-the-race-c	3	6b86	west-journal	2015-12-21	None	Obama Just Pulled Out The Race Card On Donald Trump In A Major Way	6	0	h/t: New York Times	NA
train	west-journal_2015-12-21_revealed-what-isis-propaganda-vi	20	4e07	west-journal	2015-12-21	None	Revealed: What ISIS Propaganda Videos ACTUALLY Contain Makes Hillary’s Trump Claim Even Worse	4	4	None	NA
train	west-journal_2015-12-28_drivers-are-so-shocked-by-these-	10	4b22	west-journal	2015-12-28	None	Drivers Are So Shocked By These 3 Words On Highway Warning Sign They Turn Around Just To Record It	2	0	h/t: TheBlaze	NA
train	west-journal_2015-12-31_new-detail-just-emerged-about-wh	6	4b22	west-journal	2015-12-31	None	New Detail Just Emerged About Who Bill Cosby Gave Money To That Is Raising Eyebrows	0	2	None	NA
train	west-journal_2016-01-04_texas-gov-hears-about-obama-s-gu	17	4e07	west-journal	2016-01-04	None	Texas Gov. Hears About Obama’s Gun Grab, Launches EPIC 4-Word Warning To White House	0	1	None	NA
train	west-journal_2016-01-08_donald-trump-just-gave-some-free	17	4b22	west-journal	2016-01-08	None	Donald Trump Just Gave Some Free Stock Market Advice You’d Be Foolish To Ignore	9	0	None	NA
train	west-journal_2016-01-12_benghazi-movie-hours-is-about-to	6	d473	west-journal	2016-01-12	None	Benghazi Movie ’13 Hours’ Is About To Come Out- But 2 Major Things NOT Included Have Everyone Talking	0	1	None	NA
train	west-journal_2016-01-12_bombshell-the-fbi-just-gave-hill	10	5fec	west-journal	2016-01-12	None	Bombshell: The FBI Just Gave Hillary Clinton A WHOLE New Reason To Be Worried	0	2	None	NA
train	west-journal_2016-01-14_tim-allen-just-got-asked-about-d	10	d473	west-journal	2016-01-14	None	Tim Allen Just Got Asked About Donald Trump – His Response Might Infuriate Most Of Hollywood	5	0	None	NA
train	west-journal_2016-01-18_woman-steps-forward-with-bombshe	17	ef2d	west-journal	2016-01-18	None	Woman Steps Forward With Bombshell Claim: AFTER Clinton Raped Me He Had ‘The Audacity To…’	1	14	h/t: Breitbart	NA
train	west-journal_2016-01-20_wow-glenn-beck-just-responded-to	20	5fec	west-journal	2016-01-20	None	Wow: Glenn Beck Just Responded To Palin’s Trump Endorsement With One Brutal Line	6	0	h/t: TheBlaze	NA
train	west-journal_2016-01-23_watch-what-hillary-does-when-a-g	20	d473	west-journal	2016-01-23	None	WATCH What Hillary Does When A Guy Walks Up And Confronts Her With 1 Question She Hates	0	1	h/t: Gawker	NA
train	west-journal_2016-01-25_rick-perry-just-announced-his-of	6	d473	west-journal	2016-01-25	None	Rick Perry Just Announced His Official Endorsement Of A BIG Name Candidate	3	0	h/t: Breitbart	NA
train	west-journal_2016-01-26_fox-news-just-uncovered-a-game-c	3	4b22	west-journal	2016-01-26	None	Fox News Just Uncovered A Game-Changing Video That Hillary Can’t Hide From- And She’ll Want To…	0	2	h/t: Fox News	NA
train	west-journal_2016-01-26_trump-just-announced-who-he-woul	3	5fec	west-journal	2016-01-26	None	Trump Just Announced Who He ‘Would Love’ To See Run For President – It May Surprise You	12	0	None	NA
train	west-journal_2016-01-29_trump-made-this-shocking-final-d	13	4b22	west-journal	2016-01-29	None	Trump Made This Shocking Final Demand To Fox Right Before Debate – Refused Immediately	9	0	h/t: The Gateway Pundit	NA
train	west-journal_2016-02-02_there-s-something-funny-about-hi	13	4e07	west-journal	2016-02-02	None	There’s Something Funny About Hillary’s Iowa Victory That Has Many Suspicious	0	4	h/t: TheBlaze	NA
train	west-journal_2016-02-08_on-eve-of-nh-primary-hillary-jus	13	6b86	west-journal	2016-02-08	None	On Eve Of NH Primary, Hillary Just Got Blindsided By Stunning News- It’s A Game Changer	2	7	h/t: Reuters	NA
train	west-journal_2016-02-09_trump-supporter-screams-controve	17	d473	west-journal	2016-02-09	None	Trump Supporter Screams 1 Controversial Word At Rally, Instantly Has Everyone’s Attention	15	0	h/t: New York Post	NA
train	west-journal_2016-02-10_look-man-spotted-directly-behind	21	4b22	west-journal	2016-02-10	None	Look: Man Spotted Directly Behind Hillary At Rally Wearing Shirt She’ll HATE	0	5	None	NA
train	west-journal_2016-02-11_these-angry-protesters-are-targe	10	6b86	west-journal	2016-02-11	None	These Angry Protesters Are Targeting Hillary At Tonight’s Debate… She’s Going To HATE Why	0	2	None	NA
train	west-journal_2016-02-17_black-lives-matter-sends-brutal-	20	d473	west-journal	2016-02-17	None	‘Black Lives Matter’ Sends Brutal Message To Hillary She Never Saw Coming- ‘Instead Of Pimping…’	0	1	None	NA
train	west-journal_2016-02-17_woman-reveals-stunning-thing-tru	6	5fec	west-journal	2016-02-17	None	Woman Reveals Stunning Thing Trump Did To Her After Her Dad Killed Himself	10	0	h/t: YouTube	NA
train	west-journal_2016-02-23_breaking-federal-judge-just-gave	17	4e07	west-journal	2016-02-23	None	Breaking: Federal Judge Just Gave Hillary Some Of The Worst News – She’s Going To HATE It	0	2	None	NA
train	west-journal_2016-02-23_wow-al-sharpton-just-said-someth	6	6b86	west-journal	2016-02-23	None	Wow: Al Sharpton Just Said Something Unexpected About Donald Trump – It Might Surprise You	5	6	h/t: Washington Free Beacon	NA
train	west-journal_2016-03-01_one-sentence-from-trump-just-set	3	ef2d	west-journal	2016-03-01	None	One Sentence From Trump Just Set Off A Firestorm. His Response Took Everyone By Surprise	13	0	h/t: The Weekly Standard.	NA
train	west-journal_2016-03-01_right-after-this-big-name-senato	20	6b86	west-journal	2016-03-01	None	Right After This Big-Name Senator Endorsed Trump, The Establishment Did Something SICK	15	0	None	NA
train	west-journal_2016-03-03_trump-just-responded-to-rubio-s-	10	4e07	west-journal	2016-03-03	None	Trump Just Responded To Rubio’s Biggest Attack Yet With 1 Line That Had Debate Crowd In Stitches	9	0	None	NA
train	west-journal_2016-03-04_kasich-just-revealed-the-thing-h	13	4b22	west-journal	2016-03-04	None	Kasich Just Revealed The 1 Thing He Thinks The GOP Will Do, And He’s Willing To Bet Money On It	4	0	None	NA
train	west-journal_2016-03-08_the-entire-gop-race-is-hinging-o	10	ef2d	west-journal	2016-03-08	None	The Entire GOP Race Is Hinging On These 2 States… Here’s Why	7	0	None	NA
train	west-journal_2016-03-10_bombshell-hillary-photo-from-dur	6	ef2d	west-journal	2016-03-10	None	Bombshell Hillary Photo From DURING Debate Surfaces — Some Say It Proves She Cheated	3	6	None	NA
train	west-journal_2016-03-10_look-shocking-photos-of-gop-cand	6	4e07	west-journal	2016-03-10	None	LOOK: Shocking Photos Of GOP Candidate’s Rally Are Going Viral- It’s Not What You Think…	4	0	h/t: RawStory.com	NA
train	west-journal_2016-03-10_obama-just-let-something-slip-th	10	ef2d	west-journal	2016-03-10	None	Obama Just Let Something Slip That Could Decimate Hillary’s Election Chances	0	1	None	NA
train	west-journal_2016-03-11_breaking-bernie-sanders-just-got	13	5fec	west-journal	2016-03-11	None	Breaking: Bernie Sanders Just Got A MAJOR Win That Could Shake Up The Dem Race In This State	0	3	None	NA
train	west-journal_2016-03-14_billionaire-mark-cuban-just-reve	13	ef2d	west-journal	2016-03-14	None	Billionaire Mark Cuban Just Revealed Who He’d Pick Between Cruz And Trump — It Might Surprise You	5	0	None	NA
train	west-journal_2016-03-15_hillary-just-insulted-the-bengha	17	6b86	west-journal	2016-03-15	None	Hillary Just Insulted The Benghazi Victims In The Absolute Worst Way — ‘Didn’t Lose A…’	0	2	h/t: Fox News	NA
train	west-journal_2016-03-15_right-before-super-tuesday-hilla	20	ef2d	west-journal	2016-03-15	None	Right Before ‘Super Tuesday 2’ Hillary Clinton Just Got Some Devastating News	1	5	h/t: Morning Consult	NA
train	west-journal_2016-03-18_what-donald-trump-s-son-just-rec	17	5fec	west-journal	2016-03-18	None	What Donald Trump’s Son Just Received In The Mail Instantly Made The FBI Spring Into Action	5	0	None	NA
train	west-journal_2016-03-19_revealed-here-are-the-conservati	3	4b22	west-journal	2016-03-19	None	Revealed: Here Are The Conservatives The Establishment Has Blacklisted For Doing THIS	4	1	None	NA
train	west-journal_2016-03-29_hillary-camp-declining-to-debate	3	6b86	west-journal	2016-03-29	None	Hillary Camp Declining To Debate Bernie – What ever Happened To Debating “Anytime, Anywhere”	0	3	None	NA
train	west-journal_2016-04-02_revealed-more-than-delegates-are	20	6b86	west-journal	2016-04-02	None	Revealed: More Than 100 Delegates Are Planning To Do Something BIG To Trump If He Doesn’t Do This…	12	0	h/t: Politico	NA
train	west-journal_2016-04-12_hollywood-actor-who-endorsed-ted	20	4b22	west-journal	2016-04-12	None	Hollywood Actor Who Endorsed Ted Cruz Just Called Hillary 3 Word Name That’ll Make Her CRINGE	0	2	h/t: Independent Journal 	NA
train	west-journal_2016-04-13_megyn-kelly-was-just-spotted-wal	3	ef2d	west-journal	2016-04-13	None	Megyn Kelly Was Just Spotted Walking Into The Last Place Anyone Would Expect Her To	11	0	h/t: CNN Money	NA
train	west-journal_2016-04-15_breaking-trump-campaign-just-mad	10	4e07	west-journal	2016-04-15	None	Breaking: Trump Campaign Just Made Unexpected Announcement About Sarah Palin That Will Surprise Fans	6	0	h/t: Politico	NA
train	west-journal_2016-04-16_new-polls-show-double-digit-gaps	17	5fec	west-journal	2016-04-16	None	New Polls Show Double-Digit Gaps in Republican Contest	8	0	h/t: TheBlaze	NA
train	west-journal_2016-04-18_trump-s-son-says-the-battle-agai	7	4b22|4e07|5fec|6b86|d473|ef2d	west-journal	2016-04-18	None	Trump’s Son Says The Battle Against Hillary Will Be Unprecedented	6	7	h/t: Breitbart	NA
train	west-journal_2016-04-22_leadership-announces-dissolution	13	4e07	west-journal	2016-04-22	None	Leadership Announces Dissolution Of Secret Club For Hollywood Republicans	1	0	None	NA
train	west-journal_2016-04-26_judicial-watch-state-department-	10	d473	west-journal	2016-04-26	None	Judicial Watch: State Department Hid Key Clinton Benghazi Email For Years	0	3	None	NA
train	west-journal_2016-05-02_newly-released-document-reveals-	17	4b22	west-journal	2016-05-02	None	Newly Released Document Reveals State Department Knew Benghazi Security Inadequate	0	1	h/t: Young Conservatives	NA
train	west-journal_2016-05-02_trump-meets-with-expert-on-hilla	3	5fec	west-journal	2016-05-02	None	Trump Meets With Expert On Hillary Clinton’s Past	4	6	h/t: The Hill	NA
train	west-journal_2016-05-05_fbi-makes-final-preparations-to-	13	d473	west-journal	2016-05-05	None	FBI Makes Final Preparations To Interview Hillary Clinton	0	3	None	NA
train	west-journal_2016-05-05_romney-will-not-be-present-for-t	20	4e07	west-journal	2016-05-05	None	Romney Will Not Be Present For Trump Nomination	15	1	h/t: The Hill	NA
train	west-journal_2016-05-06_republican-unity-meeting-schedul	6	4b22	west-journal	2016-05-06	None	Republican ‘Unity’ Meeting Scheduled For Next Week	10	0	h/t: The Hill	NA
train	west-journal_2016-05-10_trump-s-support-twice-that-of-cl	20	5fec	west-journal	2016-05-10	None	Trump’s Support Twice That Of Clinton’s In Survey Of US Troops	12	8	None	NA
train	west-journal_2016-05-12_exit-polls-in-west-virginia-spel	17	ef2d	west-journal	2016-05-12	None	Exit Polls In West Virginia Spell Bad News For Hillary Clinton	3	7	None	NA
train	west-journal_2016-05-12_washington-post-assembles-a-siza	13	6b86	west-journal	2016-05-12	None	Washington Post Assembles ‘A Sizable Army’ Of Reporters To Take Down Trump	6	0	h/t: Washington Examiner	NA
train	west-journal_2016-05-14_gingrich-takes-talk-of-being-tru	10	4b22	west-journal	2016-05-14	None	Gingrich Takes Talk Of Being Trump’s Running Mate ‘Very Seriously’	5	0	h/t: Newsmax	NA
train	west-journal_2016-05-17_trump-files-largest-financial-st	7	6b86	west-journal	2016-05-17	None	Trump Files Largest Financial Statement In FEC History	8	0	None	NA
train	west-journal_2016-05-24_hillary-clinton-says-no-to-fox-n	3	d473	west-journal	2016-05-24	None	Hillary Clinton Says No To Fox News As Sanders Turns Up The Heat	1	8	h/t: USA Today	NA
train	west-journal_2016-05-25_dennis-prager-tells-nevertrump-c	17	6b86	west-journal	2016-05-25	None	Dennis Prager Tells #NeverTrump Conservatives They Need To Change Course	8	1	None	NA
train	west-journal_2016-05-25_trey-gowdy-benghazi-investigatio	7	d473	west-journal	2016-05-25	None	Trey Gowdy: Benghazi Investigation Helped Reveal Clinton Email Scandal	0	2	h/t: Washington Examiner	NA
train	west-journal_2016-05-26_republican-party-boosts-spending	3	4e07	west-journal	2016-05-26	None	Republican Party Boosts Spending In Battleground States To Avoid Mistakes Of 2012 Race	3	2	h/t: The HIll	NA
train	west-journal_2016-05-27_rush-limbaugh-explains-the-democ	20	4e07	west-journal	2016-05-27	None	Rush Limbaugh Explains The Democrats Opposition To A Sanders/Trump Debate	4	4	None	NA
train	west-journal_2016-06-04_former-clinton-pollster-says-cli	10	6b86	west-journal	2016-06-04	None	Former Clinton Pollster Says Clinton Is In Trouble In California Primaries	3	11	None	NA
train	west-journal_2016-06-06_breaking-latest-primary-has-big-	13	5fec	west-journal	2016-06-06	None	Breaking: Latest Primary Has Big Impact On Clinton Campaign	2	7	None	NA
train	west-journal_2016-06-11_private-meeting-between-clinton-	17	d473	west-journal	2016-06-11	None	Private Meeting Between Clinton, Warren Prompts VP Speculation	0	12	None	NA
train	west-journal_2016-06-13_omar-mateen-worked-with-departme	10	5fec	west-journal	2016-06-13	None	Omar Mateen Worked With Department Of Homeland Security Contractor	4	1	h/t: Counter Jihad	NA
train	west-journal_2016-06-13_trump-calls-on-obama-to-resign	13	d473	west-journal	2016-06-13	None	Trump Calls On Obama To Resign	13	2	None	NA
train	west-journal_2016-06-18_maher-tells-guest-muslim-violenc	20	d473	west-journal	2016-06-18	None	Maher Tells Guest Muslim Violence is Beyond Compare	0	1	h/t: Mediaite	NA
train	west-journal_2016-06-20_major-companies-pull-support-for	3	6b86	west-journal	2016-06-20	None	Major Companies Pull Support For Republican Convention	6	0	None	NA
train	west-journal_2016-06-20_media-reports-reveal-reason-behi	7	4e07	west-journal	2016-06-20	None	Media Reports Reveal Reason Behind Trump’s Firing Of Campaign Manager	12	0	h/t: CNN	NA
train	west-journal_2016-06-21_hillary-clinton-accused-of-shock	7	ef2d	west-journal	2016-06-21	None	Hillary Clinton Accused Of Shocking Act With Bible In Fit Of Rage	0	3	None	NA
train	west-journal_2016-06-21_trump-makes-campaign-announcemen	10	5fec	west-journal	2016-06-21	None	Trump Makes Campaign Announcement For Speech Against ‘Crooked Hillary Clinton’	9	11	h/t: The Hill	NA
train	west-journal_2016-06-23_this-well-known-author-would-con	20	6b86	west-journal	2016-06-23	None	This Well-Known Author Would Consider Third-Party Presidential Run IF…	4	1	None	NA
train	west-journal_2016-06-27_nfl-legend-pays-a-heavy-price-fo	17	4e07	west-journal	2016-06-27	None	NFL Legend Pays A Heavy Price For Supporting Donald Trump	8	0	None	NA
train	west-journal_2016-07-01_leaked-documents-reveal-democrat	13	4e07	west-journal	2016-07-01	None	Leaked Documents Reveal Democratic Campaign Donors	0	5	None	NA
train	west-journal_2016-07-06_lynch-closes-the-door-on-clinton	3	d473	west-journal	2016-07-06	None	Lynch Closes The Door on Clinton Probe; Congress Gets Its Turn Next	1	8	h/t: USA Today	NA
train	west-journal_2016-07-14_donald-trump-stuns-lgbt-communit	20	5fec	west-journal	2016-07-14	None	Donald Trump Stuns LGBT Community With Convention Speaker Announcement	3	0	h/t: The Verge	NA
train	west-journal_2016-07-14_hillary-clinton-visit-to-police-	10	4b22	west-journal	2016-07-14	None	Hillary Clinton Visit To Police Memorial Brings Allegations Of Pandering	1	7	h/t: Gateway Pundit	NA
train	west-journal_2016-07-14_new-poll-shows-large-gap-emergin	13	ef2d	west-journal	2016-07-14	None	New Poll Shows Large Gap Emerging Between Presidential Candidates	7	6	h/t: Rasmussen Reports	NA
train	west-journal_2016-07-18_nevertrump-delegates-disrupt-rnc	17	6b86	west-journal	2016-07-18	None	NeverTrump Delegates Disrupt RNC After Rules Report Is Presented	5	0	None	NA
train	west-journal_2016-07-23_trump-addresses-munich-attack-th	3	ef2d	west-journal	2016-07-23	None	Trump Addresses Munich Attack: ‘This Cannot Continue’	8	0	None	NA
train	west-journal_2016-07-27_clinton-campaign-manager-laughs-	20	4b22	west-journal	2016-07-27	None	Clinton Campaign Manager Laughs, Evades Reporter’s Question	2	9	h/t: The Hill	NA
train	west-journal_2016-07-28_obama-claims-hillary-most-qualif	17	4e07	west-journal	2016-07-28	None	Obama Claims Hillary Most Qualified Presidential Candidate Ever, But …	0	2	None	NA
train	west-journal_2016-07-29_clinton-acceptance-speech-skewer	3	4e07	west-journal	2016-07-29	None	Clinton Acceptance Speech Skewered By Carly Fiorina	2	8	h/t: TownHall	NA
